,GAME_ID,HOMEDESCRIPTION,PCTIMESTRING,PERIOD,PLAYER3_TEAM_ABBREVIATION,HOME_TEAM,AWAY_TEAM,JUMP_BALL_HOME_PLAYER_ID,JUMP_BALL_AWAY_PLAYER_ID,JUMP_BALL_RETRIEVED_PLAYER_ID,JUMP_BALL_RETRIEVED_TEAM_NAME
549384,21301209,Jump Ball Howard vs. Duncan: Tip to Parker,12:00,1.0,Spurs,Rockets,Spurs,2730.0,1495.0,2225.0,Spurs
549818,21301210,Jump Ball Ajinca vs. Ibaka: Tip to Rivers,12:00,1.0,Pelicans,Pelicans,Thunder,201582.0,201586.0,203085.0,Pelicans
550265,21301211,Jump Ball Favors vs. Hill: Tip to Kanter,12:00,1.0,Jazz,Lakers,Jazz,202324.0,201941.0,202683.0,Jazz
550671,21301212,Jump Ball Plumlee vs. Gasol: Tip to Conley,12:00,1.0,Grizzlies,Grizzlies,Suns,203101.0,201188.0,201144.0,Grizzlies
551090,21301213,Jump Ball O'Neal vs. Dieng: Tip to Curry,12:00,1.0,Warriors,Warriors,Timberwolves,979.0,203476.0,201939.0,Warriors
551566,21301214,Jump Ball Garnett vs. Chandler: Tip to Kirilenko,12:00,1.0,Nets,Nets,Knicks,708.0,2199.0,1905.0,Nets
552014,21301215,Jump Ball Jordan vs. Mozgov: Tip to Paul,12:00,1.0,Clippers,Nuggets,Clippers,201599.0,202389.0,101108.0,Clippers
552473,21301216,Jump Ball Gasol vs. Dalembert: Tip to Nowitzki,12:00,1.0,Mavericks,Mavericks,Grizzlies,201188.0,2223.0,1717.0,Mavericks
552953,21301217,Jump Ball Pachulia vs. Scott: Tip to Antic,12:00,1.0,Hawks,Hawks,Bucks,2585.0,203118.0,203544.0,Hawks
553370,21301218,Jump Ball Dieng vs. Favors: Tip to Evans,12:00,1.0,Jazz,Timberwolves,Jazz,203476.0,202324.0,202379.0,Jazz
553952,21301219,Jump Ball Ajinca vs. Howard: Tip to Beverley,12:00,1.0,Rockets,Rockets,Pelicans,201582.0,2730.0,201976.0,Rockets
554365,21301220,Jump Ball Ibaka vs. Drummond: Tip to Perkins,12:00,1.0,Thunder,Pistons,Thunder,201586.0,203083.0,2570.0,Thunder
554862,21301221,Jump Ball Baynes vs. Hill: Tip to Parker,12:00,1.0,Spurs,Lakers,Spurs,203382.0,201941.0,2225.0,Spurs
555303,21301222,Jump Ball Bass vs. Gortat: Tip to Booker,12:00,1.0,Wizards,Celtics,Wizards,101138.0,101162.0,202344.0,Wizards
555729,21301223,Jump Ball Jefferson vs. Noah: Tip to Boozer,12:00,1.0,Bulls,Bobcats,Bulls,2744.0,201149.0,2430.0,Bulls
556177,21301224,Jump Ball Hawes vs. Collins: Tip to Blatche,12:00,1.0,Nets,Nets,Cavaliers,201150.0,2215.0,101154.0,Nets
556599,21301225,Jump Ball Haslem vs. Sims: Tip to,12:00,1.0,,Heat,76ers,2617.0,203156.0,1610612755.0,
557017,21301226,Jump Ball Aldrich vs. Valanciunas: Tip to Prigioni,12:00,1.0,Knicks,Knicks,Raptors,202332.0,202685.0,203143.0,Knicks
557465,21301227,Jump Ball Dedmon vs. Hibbert: Tip to Turner,12:00,1.0,Pacers,Pacers,Magic,203473.0,201579.0,202323.0,Pacers
557874,21301228,Jump Ball Lopez vs. Jordan: Tip to Lillard,12:00,1.0,Trail Blazers,Clippers,Trail Blazers,201577.0,201599.0,203081.0,Trail Blazers
558353,21301229,Jump Ball Thompson vs. Plumlee: Tip to Thomas,12:00,1.0,Kings,Suns,Kings,201574.0,203101.0,202738.0,Kings
558805,21301230,Jump Ball Mozgov vs. Armstrong: Tip to Faried,12:00,1.0,Nuggets,Nuggets,Warriors,202389.0,200756.0,202702.0,Nuggets
1,21200896,Jump Ball Hawes vs. Garnett: Tip to Bass,12:00,1.0,Celtics,Celtics,76ers,201150.0,708.0,101138.0,Celtics
478,21200897,Jump Ball Perkins vs. Howard: Tip to Nash,12:00,1.0,Lakers,Lakers,Thunder,2570.0,2730.0,959.0,Lakers
962,21200898,Jump Ball Thompson vs. Koufos: Tip to Thomas,12:00,1.0,Kings,Nuggets,Kings,201574.0,201585.0,202738.0,Kings
1429,21200899,Jump Ball Biyombo vs. Lopez: Tip to D. Williams,12:00,1.0,Nets,Nets,Bobcats,202687.0,201572.0,101114.0,Nets
1851,21200900,Jump Ball Zeller vs. Favors: Tip to Williams,12:00,1.0,Jazz,Cavaliers,Jazz,203092.0,202324.0,2590.0,Jazz
2312,21200901,Jump Ball Hibbert vs. Garnett: Tip to West,12:00,1.0,Pacers,Celtics,Pacers,201579.0,708.0,2561.0,Pacers
2739,21200902,Jump Ball Smith vs. Hawes: Tip to Stevenson,12:00,1.0,Hawks,Hawks,76ers,2746.0,201150.0,2052.0,Hawks
3158,21200903,Jump Ball Bosh vs. Vucevic: Tip to James,12:00,1.0,Heat,Heat,Magic,2547.0,202696.0,2544.0,Heat
3605,21200904,Jump Ball Maxiell vs. Chandler: Tip to Felton,12:00,1.0,Knicks,Pistons,Knicks,101131.0,2199.0,101109.0,Knicks
3996,21200905,Jump Ball Gasol vs. Hickson: Tip to Conley,12:00,1.0,Grizzlies,Grizzlies,Trail Blazers,201188.0,201581.0,201144.0,Grizzlies
4440,21200906,Jump Ball Lopez vs. Howard: Tip to Nash,12:00,1.0,Lakers,Lakers,Hornets,201577.0,2730.0,959.0,Lakers
4896,21200907,Jump Ball Stiemsma vs. Okafor: Tip to Wall,12:00,1.0,Wizards,Timberwolves,Wizards,201880.0,2731.0,202322.0,Wizards
5333,21200908,Jump Ball Wright vs. Asik: Tip to Parsons,12:00,1.0,Rockets,Mavericks,Rockets,201148.0,201600.0,202718.0,Rockets
5774,21200909,Jump Ball Duncan vs. Noah: Tip to Joseph,12:00,1.0,Spurs,Bulls,Spurs,1495.0,201149.0,202709.0,Spurs
6173,21200910,Jump Ball Gortat vs. Valanciunas: Tip to Dragic,12:00,1.0,Suns,Suns,Raptors,101162.0,202685.0,201609.0,Suns
6583,21200911,Jump Ball Jordan vs. Sanders: Tip to Paul,12:00,1.0,Clippers,Clippers,Bucks,201599.0,202336.0,101108.0,Clippers
6976,21200912,Jump Ball Bogut vs. Thompson: Tip to Curry,12:00,1.0,Warriors,Warriors,Kings,101106.0,201574.0,201939.0,Warriors
7416,21200913,Jump Ball Chandler vs. Ibaka: Tip to Felton,12:00,1.0,Knicks,Knicks,Thunder,2199.0,201586.0,101109.0,Knicks
7846,21200914,Jump Ball Koufos vs. Jordan: Tip to Lawson,12:00,1.0,Nuggets,Nuggets,Clippers,201585.0,201599.0,201951.0,Nuggets
8253,21200915,Jump Ball Biyombo vs. Ibaka: Tip to Perkins,12:00,1.0,Thunder,Bobcats,Thunder,202687.0,201586.0,2570.0,Thunder
8676,21200916,Jump Ball Vucevic vs. Hibbert: Tip to Harkless,12:00,1.0,Magic,Pacers,Magic,202696.0,201579.0,203090.0,Magic
9115,21200917,Jump Ball Garnett vs. Petro: Tip to Horford,12:00,1.0,Hawks,Hawks,Celtics,708.0,101130.0,201143.0,Hawks
9555,21200918,Jump Ball Lopez vs. Okafor: Tip to D. Williams,12:00,1.0,Nets,Nets,Wizards,201572.0,2731.0,101114.0,Nets
10041,21200919,Jump Ball Monroe vs. Kaman: Tip to Nowitzki,12:00,1.0,Mavericks,Mavericks,Pistons,202328.0,2549.0,1717.0,Mavericks
10498,21200920,Jump Ball Zeller vs. Gasol: Tip to Waiters,12:00,1.0,Cavaliers,Cavaliers,Grizzlies,203092.0,201188.0,203079.0,Cavaliers
10902,21200921,Jump Ball Bosh vs. Hawes: Tip to James,12:00,1.0,Heat,Heat,76ers,2547.0,201150.0,2544.0,Heat
11288,21200922,Jump Ball Noah vs. Jefferson: Tip to Robinson,12:00,1.0,Bulls,Bulls,Jazz,201149.0,2744.0,101126.0,Bulls
11741,21200923,Jump Ball Duncan vs. Hickson: Tip to Aldridge,12:00,1.0,Trail Blazers,Trail Blazers,Spurs,1495.0,201581.0,200746.0,Trail Blazers
12156,21200924,Jump Ball Thompson vs. Morris: Tip to Dragic,12:00,1.0,Suns,Suns,Kings,201574.0,202693.0,201609.0,Suns
12588,21200925,Jump Ball Howard vs. Valanciunas: Tip to Nash,12:00,1.0,Lakers,Lakers,Raptors,2730.0,202685.0,959.0,Lakers
13086,21200926,Jump Ball Bogut vs. Asik: Tip to Harden,12:00,1.0,Rockets,Warriors,Rockets,101106.0,201600.0,201935.0,Rockets
13557,21200927,Jump Ball Petro vs. Lopez: Tip to Wallace,12:00,1.0,Nets,Hawks,Nets,101130.0,201572.0,2222.0,Nets
13980,21200928,Jump Ball Chandler vs. Favors: Tip to Foye,12:00,1.0,Jazz,Knicks,Jazz,2199.0,202324.0,200751.0,Jazz
14421,21200929,Jump Ball Okafor vs. Biyombo: Tip to Walker,12:00,1.0,Hornets,Bobcats,Wizards,2731.0,202687.0,202689.0,Hornets
14861,21200930,Jump Ball Gasol vs. Lopez: Tip to Allen,12:00,1.0,Grizzlies,Grizzlies,Hornets,201188.0,201577.0,2754.0,Grizzlies
15283,21200931,Jump Ball Koufos vs. Stiemsma: Tip to Lawson,12:00,1.0,Nuggets,Nuggets,Timberwolves,201585.0,201880.0,201951.0,Nuggets
15740,21200932,Jump Ball Morris vs. Asik: Tip to Lin,12:00,1.0,Rockets,Rockets,Suns,202693.0,201600.0,202391.0,Rockets
16223,21200933,Jump Ball Bogut vs. Sanders: Tip to Jennings,12:00,1.0,Bucks,Warriors,Bucks,101106.0,202336.0,201943.0,Bucks
16681,21200934,Jump Ball Ibaka vs. Garnett: Tip to Durant,12:00,1.0,Thunder,Celtics,Thunder,201586.0,708.0,201142.0,Thunder
17129,21200935,Jump Ball Howard vs. Noah: Tip to Robinson,12:00,1.0,Bulls,Bulls,Lakers,2730.0,201149.0,101126.0,Bulls
17556,21200936,Jump Ball Valanciunas vs. Zeller: Tip to Lowry,12:00,1.0,Raptors,Cavaliers,Raptors,202685.0,203092.0,200768.0,Raptors
18046,21200937,Jump Ball Vucevic vs. Hawes: Tip to Harris,12:00,1.0,Magic,Magic,76ers,202696.0,201150.0,202699.0,Magic
18442,21200938,Jump Ball Bosh vs. Hibbert: Tip to West,12:00,1.0,Pacers,Pacers,Heat,2547.0,201579.0,2561.0,Pacers
18876,21200939,Jump Ball Lopez vs. Hickson: Tip to Aldridge,12:00,1.0,Trail Blazers,Hornets,Trail Blazers,201577.0,201581.0,200746.0,Trail Blazers
19264,21200940,Jump Ball Stiemsma vs. Kaman: Tip to Williams,12:00,1.0,Timberwolves,Mavericks,Timberwolves,201880.0,2549.0,202682.0,Timberwolves
19703,21200941,Jump Ball Thompson vs. Dalembert: Tip to Ellis,12:00,1.0,Bucks,Bucks,Kings,201574.0,2223.0,101145.0,Bucks
20195,21200942,Jump Ball Jordan vs. Monroe: Tip to Paul,12:00,1.0,Clippers,Pistons,Clippers,201599.0,202328.0,101108.0,Clippers
20629,21200943,Jump Ball Hawes vs. Lopez: Tip to D. Williams,12:00,1.0,Nets,Nets,76ers,201150.0,201572.0,101114.0,Nets
21027,21200944,Jump Ball Duncan vs. Ibaka: Tip to Perkins,12:00,1.0,Thunder,Thunder,Spurs,1495.0,201586.0,2570.0,Thunder
21454,21200945,Jump Ball Favors vs. Monroe: Tip to Jerebko,12:00,1.0,Pistons,Pistons,Jazz,202324.0,202328.0,201973.0,Pistons
21839,21200946,Jump Ball Morris vs. Koufos: Tip to Gallinari,12:00,1.0,Nuggets,Nuggets,Suns,202693.0,201585.0,201568.0,Nuggets
22299,21200947,Jump Ball Bogut vs. Chandler: Tip to Curry,12:00,1.0,Warriors,Warriors,Knicks,101106.0,2199.0,201939.0,Warriors
22767,21200948,Jump Ball Biyombo vs. Garnett: Tip to McRoberts,12:00,1.0,Hornets,Celtics,Bobcats,202687.0,708.0,201177.0,Hornets
23186,21200949,Jump Ball Vucevic vs. Howard: Tip to Nash,12:00,1.0,Lakers,Lakers,Magic,202696.0,2730.0,959.0,Lakers
23671,21200950,Jump Ball Zeller vs. Okafor: Tip to Wall,12:00,1.0,Wizards,Cavaliers,Wizards,203092.0,2731.0,202322.0,Wizards
24119,21200951,Jump Ball Lopez vs. Lopez: Tip to Watson,12:00,1.0,Nets,Nets,Hornets,201572.0,201577.0,201228.0,Nets
24537,21200952,Jump Ball Bosh vs. Smith: Tip to Tolliver,12:00,1.0,Hawks,Hawks,Heat,2547.0,2746.0,201229.0,Hawks
24979,21200953,Jump Ball Sanders vs. Kaman: Tip to James,12:00,1.0,Mavericks,Mavericks,Bucks,202336.0,2549.0,2229.0,Mavericks
25431,21200954,Jump Ball Stiemsma vs. Splitter: Tip to Jackson,12:00,1.0,Spurs,Timberwolves,Spurs,201880.0,201168.0,1536.0,Spurs
25882,21200955,Jump Ball Hickson vs. Gasol: Tip to Allen,12:00,1.0,Grizzlies,Grizzlies,Trail Blazers,201581.0,201188.0,2754.0,Grizzlies
26333,21200956,Jump Ball Hawes vs. Bosh: Tip to Haslem,12:00,1.0,Heat,Heat,76ers,201150.0,2547.0,2617.0,Heat
26744,21200957,Jump Ball Okafor vs. Sanders: Tip to Wall,12:00,1.0,Wizards,Bucks,Wizards,2731.0,202336.0,202322.0,Wizards
27177,21200958,Jump Ball Hibbert vs. Stiemsma: Tip to Hill,12:00,1.0,Pacers,Pacers,Timberwolves,201579.0,201880.0,201588.0,Pacers
27617,21200959,Jump Ball Garnett vs. Johnson: Tip to Bass,12:00,1.0,Celtics,Celtics,Raptors,708.0,101161.0,101138.0,Celtics
28052,21200960,Jump Ball Petro vs. Howard: Tip to Clark,12:00,1.0,Lakers,Hawks,Lakers,101130.0,2730.0,201947.0,Lakers
28500,21200961,Jump Ball Asik vs. Morris: Tip to Lin,12:00,1.0,Rockets,Rockets,Suns,201600.0,202693.0,202391.0,Rockets
28934,21200962,Jump Ball Ibaka vs. Jefferson: Tip to Millsap,12:00,1.0,Jazz,Thunder,Jazz,201586.0,2744.0,200794.0,Jazz
29408,21200963,Jump Ball Thompson vs. Noah: Tip to Robinson,12:00,1.0,Bulls,Bulls,Kings,201574.0,201149.0,101126.0,Bulls
29818,21200964,Jump Ball Koufos vs. Chandler: Tip to Chandler,12:00,1.0,Knicks,Nuggets,Knicks,201585.0,2199.0,2199.0,Knicks
30282,21200965,Jump Ball Jordan vs. Gasol: Tip to Paul,12:00,1.0,Clippers,Clippers,Grizzlies,201599.0,201188.0,101108.0,Clippers
30667,21200966,Jump Ball Bogut vs. Monroe: Tip to Curry,12:00,1.0,Warriors,Pistons,Warriors,101106.0,202328.0,201939.0,Warriors
31083,21200967,Jump Ball Duncan vs. Kaman: Tip to Joseph,12:00,1.0,Spurs,Mavericks,Spurs,1495.0,2549.0,202709.0,Spurs
31512,21200968,Jump Ball Hickson vs. Martin: Tip to Copeland,12:00,1.0,Knicks,Knicks,Trail Blazers,201581.0,2030.0,203142.0,Knicks
31934,21200969,Jump Ball Johnson vs. Biyombo: Tip to McRoberts,12:00,1.0,Hornets,Bobcats,Raptors,101161.0,202687.0,201177.0,Hornets
32369,21200970,Jump Ball Okafor vs. Lopez: Tip to Nene,12:00,1.0,Wizards,Hornets,Wizards,2731.0,201577.0,2403.0,Wizards
32769,21200971,Jump Ball Hibbert vs. Howard: Tip to Nash,12:00,1.0,Lakers,Pacers,Lakers,201579.0,2730.0,959.0,Lakers
33244,21200972,Jump Ball Smith vs. O'Neal: Tip to Dragic,12:00,1.0,Suns,Hawks,Suns,2746.0,979.0,201609.0,Suns
33716,21200973,Jump Ball Asik vs. Stiemsma: Tip to Parsons,12:00,1.0,Rockets,Rockets,Timberwolves,201600.0,201880.0,202718.0,Rockets
34144,21200974,Jump Ball Ibaka vs. Vucevic: Tip to Nelson,12:00,1.0,Magic,Thunder,Magic,201586.0,202696.0,2749.0,Magic
34603,21200975,Jump Ball Sanders vs. Bosh: Tip to Haslem,12:00,1.0,Heat,Heat,Bucks,202336.0,2547.0,2617.0,Heat
35026,21200976,Jump Ball Kaman vs. Zeller: Tip to James,12:00,1.0,Mavericks,Cavaliers,Mavericks,2549.0,203092.0,2229.0,Mavericks
35455,21200977,Jump Ball Koufos vs. Gasol: Tip to Gasol,12:00,1.0,Grizzlies,Nuggets,Grizzlies,201585.0,201188.0,201188.0,Grizzlies
35917,21200978,Jump Ball Bogut vs. Noah: Tip to Boozer,12:00,1.0,Bulls,Bulls,Warriors,101106.0,201149.0,2430.0,Bulls
36335,21200979,Jump Ball Okafor vs. O'Neal: Tip to W. Johnson,12:00,1.0,Suns,Suns,Wizards,2731.0,979.0,202325.0,Suns
36778,21200980,Jump Ball Green vs. Biyombo: Tip to Walker,12:00,1.0,Hornets,Celtics,Bobcats,201145.0,202687.0,202689.0,Hornets
37195,21200981,Jump Ball Hawes vs. Hibbert: Tip to Holiday,12:00,1.0,76ers,Pacers,76ers,201150.0,201579.0,201950.0,76ers
37641,21200982,Jump Ball Duncan vs. Zeller: Tip to Joseph,12:00,1.0,Spurs,Cavaliers,Spurs,1495.0,203092.0,202709.0,Spurs
38110,21200983,Jump Ball Jefferson vs. Gasol: Tip to Foye,12:00,1.0,Jazz,Grizzlies,Jazz,2744.0,201188.0,200751.0,Jazz
38535,21200984,Jump Ball Hickson vs. Monroe: Tip to Lillard,12:00,1.0,Trail Blazers,Pistons,Trail Blazers,201581.0,202328.0,203081.0,Trail Blazers
38959,21200985,Jump Ball Johnson vs. Bosh: Tip to Valanciunas,12:00,1.0,Raptors,Heat,Raptors,101161.0,2547.0,202685.0,Raptors
39384,21200986,Jump Ball Sanders vs. Vucevic: Tip to Harris,12:00,1.0,Magic,Bucks,Magic,202336.0,202696.0,202699.0,Magic
39834,21200987,Jump Ball Jordan vs. Martin: Tip to Billups,12:00,1.0,Clippers,Clippers,Knicks,201599.0,2030.0,1497.0,Clippers
40277,21200988,Jump Ball Asik vs. Bogut: Tip to Barnes,12:00,1.0,Warriors,Warriors,Rockets,201600.0,101106.0,203084.0,Warriors
40724,21200989,Jump Ball Pekovic vs. Lopez: Tip to Rubio,12:00,1.0,Timberwolves,Timberwolves,Hornets,201593.0,201577.0,201937.0,Timberwolves
41163,21200990,Jump Ball Brand vs. Ibaka: Tip to Perkins,12:00,1.0,Thunder,Mavericks,Thunder,1882.0,201586.0,2570.0,Thunder
41606,21200991,Jump Ball Lopez vs. Smith: Tip to Johnson,12:00,1.0,Nets,Hawks,Nets,201572.0,2746.0,2207.0,Nets
42022,21200992,Jump Ball Howard vs. Thompson: Tip to Nash,12:00,1.0,Lakers,Lakers,Kings,2730.0,201574.0,959.0,Lakers
42437,21200993,Jump Ball Hawes vs. Hickson: Tip to Holiday,12:00,1.0,76ers,76ers,Trail Blazers,201150.0,201581.0,201950.0,76ers
42859,21200994,Jump Ball Biyombo vs. Okafor: Tip to Walker,12:00,1.0,Hornets,Bobcats,Wizards,202687.0,2731.0,202689.0,Hornets
43308,21200995,Jump Ball Zeller vs. Hibbert: Tip to Hill,12:00,1.0,Pacers,Cavaliers,Pacers,203092.0,201579.0,201588.0,Pacers
43769,21200996,Jump Ball Smith vs. Kaman: Tip to Kaman,12:00,1.0,Mavericks,Hawks,Mavericks,2746.0,2549.0,2549.0,Mavericks
44188,21200997,Jump Ball Monroe vs. Lopez: Tip to D. Williams,12:00,1.0,Nets,Nets,Pistons,202328.0,201572.0,101114.0,Nets
44586,21200998,Jump Ball Green vs. Bosh: Tip to Bradley,12:00,1.0,Celtics,Celtics,Heat,201145.0,2547.0,202340.0,Celtics
45030,21200999,Jump Ball Noah vs. Koufos: Tip to Faried,12:00,1.0,Nuggets,Bulls,Nuggets,201149.0,201585.0,202702.0,Nuggets
45541,21201000,Jump Ball Randolph vs. Pekovic: Tip to Rubio,12:00,1.0,Timberwolves,Grizzlies,Timberwolves,2216.0,201593.0,201937.0,Timberwolves
45961,21201001,Jump Ball Lopez vs. Bogut: Tip to Curry,12:00,1.0,Warriors,Warriors,Hornets,201577.0,101106.0,201939.0,Warriors
46366,21201002,Jump Ball O'Neal vs. Howard: Tip to Meeks,12:00,1.0,Lakers,Lakers,Suns,979.0,2730.0,201975.0,Lakers
46811,21201003,Jump Ball Jefferson vs. Martin: Tip to Foye,12:00,1.0,Jazz,Knicks,Jazz,2744.0,2030.0,200751.0,Jazz
47243,21201004,Jump Ball Hibbert vs. Vucevic: Tip to Harris,12:00,1.0,Magic,Pacers,Magic,201579.0,202696.0,202699.0,Magic
47723,21201005,Jump Ball Dalembert vs. Hickson: Tip to Sanders,12:00,1.0,Bucks,Bucks,Trail Blazers,2223.0,201581.0,202336.0,Bucks
48128,21201006,Jump Ball Ibaka vs. Koufos: Tip to Iguodala,12:00,1.0,Nuggets,Nuggets,Thunder,201586.0,201585.0,2738.0,Nuggets
48630,21201007,Jump Ball Thompson vs. Jordan: Tip to Paul,12:00,1.0,Clippers,Clippers,Kings,201574.0,201599.0,101108.0,Clippers
49085,21201008,Jump Ball Biyombo vs. Johnson: Tip to Valanciunas,12:00,1.0,Raptors,Bobcats,Raptors,202687.0,101161.0,202685.0,Raptors
49568,21201009,Jump Ball Zeller vs. Bosh: Tip to James,12:00,1.0,Heat,Cavaliers,Heat,203092.0,2547.0,2544.0,Heat
50001,21201010,Jump Ball Martin vs. Harris: Tip to Felton,12:00,1.0,Knicks,Knicks,Magic,2030.0,202699.0,101109.0,Knicks
50383,21201011,Jump Ball Smith vs. Dalembert: Tip to Jennings,12:00,1.0,Bucks,Hawks,Bucks,2746.0,2223.0,201943.0,Bucks
50817,21201012,Jump Ball Randolph vs. Ibaka: Tip to Durant,12:00,1.0,Thunder,Grizzlies,Thunder,2216.0,201586.0,201142.0,Thunder
51348,21201013,Jump Ball Lopez vs. Garnett: Tip to Bass,12:00,1.0,Celtics,Celtics,Hornets,201577.0,708.0,101138.0,Celtics
51775,21201014,Jump Ball Asik vs. Jefferson: Tip to Williams,12:00,1.0,Jazz,Rockets,Jazz,201600.0,2744.0,2590.0,Jazz
52212,21201015,Jump Ball Kaman vs. Lopez: Tip to James,12:00,1.0,Mavericks,Nets,Mavericks,2549.0,201572.0,2229.0,Mavericks
52639,21201016,Jump Ball Duncan vs. Bogut: Tip to Splitter,12:00,1.0,Spurs,Warriors,Spurs,1495.0,101106.0,201168.0,Spurs
53065,21201017,Jump Ball O'Neal vs. Nene: Tip to Temple,12:00,1.0,Wizards,Suns,Wizards,979.0,2403.0,202066.0,Wizards
53500,21201018,Jump Ball Jordan vs. Hawes: Tip to Paul,12:00,1.0,Clippers,Clippers,76ers,201599.0,201150.0,101108.0,Clippers
53913,21201019,Jump Ball Noah vs. Hickson: Tip to Hinrich,12:00,1.0,Bulls,Bulls,Trail Blazers,201149.0,201581.0,2550.0,Bulls
54319,21201020,Jump Ball Koufos vs. Hawes: Tip to Gallinari,12:00,1.0,Nuggets,Nuggets,76ers,201585.0,201150.0,201568.0,Nuggets
54763,21201021,Jump Ball Thompson vs. Pekovic: Tip to Rubio,12:00,1.0,Timberwolves,Timberwolves,Kings,201574.0,201593.0,201937.0,Timberwolves
55207,21201022,Jump Ball Valanciunas vs. Martin: Tip to Anthony,12:00,1.0,Knicks,Knicks,Raptors,202685.0,2030.0,2546.0,Knicks
55625,21201023,Jump Ball O'Quinn vs. Ibaka: Tip to Perkins,12:00,1.0,Thunder,Thunder,Magic,203124.0,201586.0,2570.0,Thunder
56081,21201024,Jump Ball Hibbert vs. Dalembert: Tip to Jennings,12:00,1.0,Bucks,Pacers,Bucks,201579.0,2223.0,201943.0,Bucks
56564,21201025,Jump Ball Smith vs. Hickson: Tip to Teague,12:00,1.0,Hawks,Hawks,Trail Blazers,2746.0,201581.0,201952.0,Hawks
56977,21201026,Jump Ball Bosh vs. Monroe: Tip to James,12:00,1.0,Heat,Pistons,Heat,2547.0,202328.0,2544.0,Heat
57405,21201027,Jump Ball Lopez vs. Randolph: Tip to,12:00,1.0,,Grizzlies,Hornets,201577.0,2216.0,1610612740.0,
57835,21201028,Jump Ball Asik vs. Zeller: Tip to Motiejunas,12:00,1.0,Rockets,Cavaliers,Rockets,201600.0,203092.0,202700.0,Rockets
58270,21201029,Jump Ball Wright vs. Garnett: Tip to Bradley,12:00,1.0,Celtics,Celtics,Mavericks,201148.0,708.0,202340.0,Celtics
58750,21201030,Jump Ball Duncan vs. Jefferson: Tip to Millsap,12:00,1.0,Jazz,Spurs,Jazz,1495.0,2744.0,200794.0,Jazz
59241,21201031,Jump Ball Morris vs. Pekovic: Tip to Rubio,12:00,1.0,Timberwolves,Timberwolves,Suns,202693.0,201593.0,201937.0,Timberwolves
59731,21201032,Jump Ball Howard vs. Nene: Tip to Collins,12:00,1.0,Wizards,Lakers,Wizards,2730.0,2403.0,2215.0,Wizards
60157,21201033,Jump Ball Biyombo vs. Monroe: Tip to McRoberts,12:00,1.0,Hornets,Bobcats,Pistons,202687.0,202328.0,201177.0,Hornets
60567,21201034,Jump Ball Martin vs. Valanciunas: Tip to Fields,12:00,1.0,Raptors,Knicks,Raptors,2030.0,202685.0,202361.0,Raptors
60973,21201035,Jump Ball Mohammed vs. Hibbert: Tip to,12:00,1.0,,Bulls,Pacers,1737.0,201579.0,1610612741.0,
61424,21201036,Jump Ball Davis vs. Green: Tip to Davis,12:00,1.0,Grizzlies,Celtics,Grizzlies,202334.0,201145.0,202334.0,Grizzlies
61900,21201037,Jump Ball Koufos vs. Thompson: Tip to Faried,12:00,1.0,Nuggets,Nuggets,Kings,201585.0,201574.0,202702.0,Nuggets
62377,21201038,Jump Ball Jordan vs. Lopez: Tip to D. Williams,12:00,1.0,Nets,Nets,Clippers,201599.0,201572.0,101114.0,Nets
62820,21201039,Jump Ball Bogut vs. Okafor: Tip to Curry,12:00,1.0,Warriors,Warriors,Wizards,101106.0,2731.0,201939.0,Warriors
63258,21201040,Jump Ball Sanders vs. Smith: Tip to Jennings,12:00,1.0,Bucks,Hawks,Bucks,202336.0,2746.0,201943.0,Bucks
63693,21201041,Jump Ball Bosh vs. Biyombo: Tip to Chalmers,12:00,1.0,Heat,Bobcats,Heat,2547.0,202687.0,201596.0,Heat
64124,21201042,Jump Ball Asik vs. Duncan: Tip to Parker,12:00,1.0,Spurs,Rockets,Spurs,201600.0,1495.0,2225.0,Spurs
64568,21201043,Jump Ball Ibaka vs. Hickson: Tip to Sefolosha,12:00,1.0,Thunder,Thunder,Trail Blazers,201586.0,201581.0,200757.0,Thunder
64977,21201044,Jump Ball Pekovic vs. Mohammed: Tip to Williams,12:00,1.0,Timberwolves,Bulls,Timberwolves,201593.0,1737.0,202682.0,Timberwolves
65398,21201045,Jump Ball Wright vs. Jefferson: Tip to Millsap,12:00,1.0,Jazz,Mavericks,Jazz,201148.0,2744.0,200794.0,Jazz
65839,21201046,Jump Ball Morris vs. Lopez: Tip to D. Williams,12:00,1.0,Nets,Nets,Suns,202693.0,201572.0,101114.0,Nets
66310,21201047,Jump Ball Thompson vs. Hawes: Tip to,12:00,1.0,,76ers,Kings,201574.0,201150.0,1610612755.0,
66738,21201048,Jump Ball Okafor vs. Arthur: Tip to Wall,12:00,1.0,Wizards,Grizzlies,Wizards,2731.0,201589.0,202322.0,Wizards
67184,21201049,Jump Ball O'Quinn vs. Bosh: Tip to Moore,12:00,1.0,Magic,Heat,Magic,203124.0,2547.0,202734.0,Magic
67618,21201050,Jump Ball Hibbert vs. Petro: Tip to Teague,12:00,1.0,Hawks,Hawks,Pacers,201579.0,101130.0,201952.0,Hawks
68053,21201051,Jump Ball Lopez vs. Koufos: Tip to Gallinari,12:00,1.0,Nuggets,Nuggets,Hornets,201577.0,201585.0,201568.0,Nuggets
68485,21201052,Jump Ball Jefferson vs. Hawes: Tip to Williams,12:00,1.0,Jazz,76ers,Jazz,2744.0,201150.0,2590.0,Jazz
